Location,Timestamp,Transmitter_MAC,Receiver_MAC,BSSID,Frame_Type,Signal_dBm,Frequency_MHz,PHY_Type,MCS_Legacy,MCS_WiFi5,MCS_WiFi6,Data_Rate_Mbps
C-203_Pod_CH149,2026-03-31 12:00:54.035373824,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.087176192,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0028,-79,5745,8,,5.0,,52.0
C-203_Pod_CH149,2026-03-31 12:00:54.091294208,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-89,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.091772416,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-89,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.096077824,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.189463296,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-65,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.191631360,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.228563968,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.230103552,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.265682432,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.278829568,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-91,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.291171328,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.398875904,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-75,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.401577728,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.436233216,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.484788480,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.518670080,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.524585984,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-79,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.571182080,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.582097408,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.582239232,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-65,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.612858368,fe:5b:85:0f:6b:74,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-83,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.627395584,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-75,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.682842368,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-75,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.739107072,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.765897472,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.843566848,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.878642432,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.879128576,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.932835328,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.968370432,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:54.987974912,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.025077504,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.063762688,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.111396864,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.111430912,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.137129216,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.166231040,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-70,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.183022080,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.186467584,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.210265856,50:da:d6:d3:b2:73,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.244686336,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.273333504,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.495650816,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.549790720,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.577581824,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.628404480,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.724545280,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-89,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.948314112,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.948365568,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-74,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.948680960,e6:98:b9:e5:e4:2c,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x002c,-89,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.993972224,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:55.994128640,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-74,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.028494848,46:89:a4:e7:8f:8d,14:96:2d:10:4b:41,14:96:2d:10:4b:41,0x002c,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.050619904,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.153370368,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-79,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.198947072,e2:0e:97:a7:0b:6e,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-87,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.241867264,e2:0e:97:a7:0b:6e,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-86,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.241912320,e2:0e:97:a7:0b:6e,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-87,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.435728896,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-79,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.435753216,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-65,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.613267968,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-71,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.694930176,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.715657728,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.720541952,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.773210624,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.831024128,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.856261376,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-76,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.946504192,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:56.962810624,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.022143488,8a:bc:fb:2d:c2:db,14:96:2d:07:98:49,14:96:2d:07:98:49,0x0024,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.071110400,8a:bc:fb:2d:c2:db,14:96:2d:07:98:49,14:96:2d:07:98:49,0x0024,-88,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.127070208,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-74,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.191724288,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.230072064,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-73,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.243620864,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.304118272,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.335075584,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.335365888,fe:32:8f:16:f0:67,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-77,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.339548928,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-92,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.346951424,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-79,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.418985984,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-71,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.432392448,8a:bc:fb:2d:c2:db,14:96:2d:07:98:49,14:96:2d:07:98:49,0x0024,-91,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.432731136,8a:bc:fb:2d:c2:db,14:96:2d:07:98:49,14:96:2d:07:98:49,0x0024,-91,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.491570432,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.571022592,96:09:5f:1f:3d:71,14:96:2d:07:90:a4,14:96:2d:07:90:a4,0x0028,-79,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.615736064,fe:5b:85:0f:6b:74,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-83,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.832625408,9a:3a:d2:c3:9d:42,14:96:2d:10:4b:46,14:96:2d:10:4b:46,0x002c,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:57.836380672,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.198065408,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-71,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.242961152,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.344598272,14:96:2d:07:90:a1,28:c5:d2:99:d7:ac,14:96:2d:07:90:a1,0x0028,-63,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.378031360,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.403061504,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.424316672,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-70,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.462515712,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-73,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.500140544,fe:5b:85:0f:6b:74,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-83,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.503521280,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.550183424,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-73,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.656097536,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-79,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.707054848,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-70,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.726398976,66:82:11:25:36:6d,14:84:77:13:25:c4,14:84:77:13:25:c4,0x0028,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.844768256,66:82:11:25:36:6d,14:84:77:13:25:c4,14:84:77:13:25:c4,0x0028,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.861162496,66:82:11:25:36:6d,14:84:77:13:25:c4,14:84:77:13:25:c4,0x0028,-90,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.863810560,66:82:11:25:36:6d,14:84:77:13:25:c4,14:84:77:13:25:c4,0x002c,-91,5745,11,,,0.0,8.10000038
C-203_Pod_CH149,2026-03-31 12:00:58.873893120,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-73,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.874568704,14:96:2d:07:90:a1,80:84:89:ee:df:72,14:96:2d:07:90:a1,0x0028,-66,5745,11,,,10.0,129.0
C-203_Pod_CH149,2026-03-31 12:00:58.933029888,c6:fc:3f:ba:bc:4b,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x0024,-70,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:58.935792640,66:82:11:25:36:6d,14:84:77:13:25:c4,14:84:77:13:25:c4,0x0028,-91,5745,11,,,0.0,8.10000038
C-203_Pod_CH149,2026-03-31 12:00:58.965020416,80:84:89:ee:e1:34,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-73,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:59.013059072,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-78,5745,5,,,,6.0
C-203_Pod_CH149,2026-03-31 12:00:59.165423104,80:84:89:ee:df:72,14:96:2d:07:90:a1,14:96:2d:07:90:a1,0x002c,-66,5745,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.468945152,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-90,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.470334464,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.473001728,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-91,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.562726144,70:32:17:55:7c:7e,14:96:2d:07:8e:2c,14:96:2d:07:8e:2c,0x002c,-84,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.564072960,70:32:17:55:7c:7e,14:96:2d:07:8e:2c,14:96:2d:07:8e:2c,0x002c,-84,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.613558016,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-90,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.614104832,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-90,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.615725312,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-90,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.673306880,70:32:17:55:7c:7e,14:96:2d:07:8e:2c,14:96:2d:07:8e:2c,0x002c,-84,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.776883200,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-91,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.782408960,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-91,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.784862464,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-92,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.788626432,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.792057600,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.841880832,14:96:2d:07:8e:24,72:62:be:91:e0:b1,14:96:2d:07:8e:24,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.916263936,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-90,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.918551808,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.923694592,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:00.938965504,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.086958848,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.093063936,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.098703104,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-87,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.101039872,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-87,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.102165248,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-87,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.109768448,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.115047680,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-87,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.126714624,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.133189888,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.135915264,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-90,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.136409600,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.136601600,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.136912896,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.137246720,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.137580800,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.140534016,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.145405952,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-88,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:01.148363520,8a:c9:00:51:df:08,14:96:2d:1b:63:2c,14:96:2d:1b:63:2c,0x0028,-89,5765,5,,,,6.0
C-203_Pod_CH153,2026-03-31 12:01:02.767831040,70:32:17:55:7c:7e,14:96:2d:07:8e:2c,14:96:2d:07:8e:2c,0x002c,-85,5765,5,,,,6.0
